food_group,food_number,food_name,waste_rate,energy_kcal,protein_g,fat_g,fiber_g,carbohydrate_g,potassium_mg,calcium_mg,magnesium_mg,phosphorus_mg,iron_mg,zinc_mg,copper_mg,vitamin_a_ug,vitamin_d_ug,vitamin_e_mg,vitamin_k_ug,vitamin_b1_mg,vitamin_b2_mg,niacin_mg,vitamin_b6_mg,vitamin_b12_ug,folate_ug,pantothenic_mg,vitamin_c_mg,source,per_100g
1,1062,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　乾　（添付調味料等を含むもの）,0.0,437.0,10.9,19.8,6.0,56.1,150.0,170.0,26.0,160.0,1.3,0.5,0.11,4.0,0.0,2.6,5.0,0.11,0.05,1.0,0.05,0.2,12.0,0.25,1.0,文部科学省食品成分表八訂,True
1,1204,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後全体　（添付調味料等を含むもの）,0.0,91.0,2.2,4.7,1.4,11.2,34.0,41.0,6.0,38.0,0.2,0.1,0.02,0.0,0.0,0.6,1.0,0.19,0.08,0.3,0.01,0.0,2.0,0.06,2.0,文部科学省食品成分表八訂,True
1,1196,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後のめん　（スープを残したもの）,0.0,163.0,2.7,7.2,2.4,24.4,26.0,78.0,6.0,48.0,0.2,0.1,0.02,0.0,0.0,1.0,1.0,0.15,0.06,0.3,0.01,0.0,3.0,0.07,1.0,文部科学省食品成分表八訂,True
1,1063,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　乾,0.0,347.0,12.9,1.8,5.4,73.1,200.0,18.0,55.0,130.0,1.4,1.5,0.28,1.0,0.0,0.3,0.0,0.19,0.06,2.3,0.11,0.0,13.0,0.65,0.0,文部科学省食品成分表八訂,True
1,1064,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ゆで,0.0,150.0,5.8,0.9,3.0,32.2,14.0,8.0,20.0,53.0,0.7,0.7,0.14,0.0,0.0,0.1,0.0,0.06,0.03,0.6,0.02,0.0,4.0,0.28,0.0,文部科学省食品成分表八訂,True
1,1173,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ソテー,0.0,186.0,5.5,5.8,2.9,30.5,13.0,8.0,19.0,50.0,0.7,0.7,0.13,0.0,0.0,0.9,6.0,0.06,0.03,0.6,0.02,0.0,4.0,0.27,0.0,文部科学省食品成分表八訂,True
1,1149,こむぎ　［マカロニ・スパゲッティ類］　生パスタ　生,0.0,232.0,7.8,1.9,1.5,46.9,76.0,12.0,18.0,73.0,0.5,0.5,0.12,0.0,,0.1,0.0,0.05,0.04,1.1,0.05,0.0,9.0,0.27,0.0,文部科学省食品成分表八訂,True
1,1065,こむぎ　［ふ類］　生ふ,0.0,161.0,12.7,0.8,0.5,26.2,30.0,13.0,18.0,60.0,1.3,1.8,0.25,0.0,0.0,0.0,0.0,0.08,0.03,0.5,0.02,0.0,7.0,0.12,0.0,文部科学省食品成分表八訂,True
1,1066,こむぎ　［ふ類］　焼きふ　釜焼きふ,0.0,357.0,28.5,2.7,3.7,56.9,120.0,33.0,43.0,130.0,3.3,2.2,0.32,0.0,0.0,0.5,0.0,0.16,0.07,3.5,0.08,0.0,16.0,0.58,0.0,文部科学省食品成分表八訂,True
1,1067,こむぎ　［ふ類］　焼きふ　板ふ,0.0,351.0,25.6,3.3,3.8,57.3,220.0,31.0,90.0,220.0,4.9,2.9,0.49,0.0,0.0,0.6,0.0,0.2,0.08,3.6,0.16,0.0,22.0,0.79,0.0,文部科学省食品成分表八訂,True
1,1068,こむぎ　［ふ類］　焼きふ　車ふ,0.0,361.0,30.2,3.4,2.6,54.2,130.0,25.0,53.0,130.0,4.2,2.7,0.42,0.0,0.0,0.4,0.0,0.12,0.07,2.9,0.07,0.0,11.0,0.47,0.0,文部科学省食品成分表八訂,True
1,1177,こむぎ　［ふ類］　油ふ,0.0,547.0,22.7,35.3,,34.4,71.0,19.0,28.0,95.0,1.7,1.4,0.21,0.0,0.0,3.9,65.0,0.07,0.03,1.8,0.06,0.1,17.0,0.22,,文部科学省食品成分表八訂,True
1,1070,こむぎ　［その他］　小麦はいが,0.0,391.0,32.0,11.6,14.3,48.3,1100.0,42.0,310.0,1100.0,9.4,16.0,0.89,5.0,0.0,28.0,2.0,1.82,0.71,4.2,1.24,0.0,390.0,1.34,0.0,文部科学省食品成分表八訂,True
1,1071,こむぎ　［その他］　小麦たんぱく　粉末状,0.0,398.0,72.0,9.7,2.4,10.6,90.0,75.0,75.0,180.0,6.6,5.0,0.75,1.0,0.0,1.1,0.0,0.03,0.12,3.5,0.1,0.0,34.0,0.61,0.0,文部科学省食品成分表八訂,True
1,1072,こむぎ　［その他］　小麦たんぱく　粒状,0.0,101.0,20.0,2.0,0.4,1.8,3.0,14.0,16.0,54.0,1.8,1.4,0.22,0.0,0.0,0.5,0.0,0.02,0.01,1.2,0.01,0.0,5.0,0.0,0.0,文部科学省食品成分表八訂,True
1,1073,こむぎ　［その他］　小麦たんぱく　ペースト状,0.0,145.0,25.0,4.1,0.5,3.9,39.0,30.0,54.0,160.0,3.0,2.4,0.36,1.0,0.0,1.7,0.0,0.2,0.03,2.7,0.04,0.0,17.0,0.45,0.0,文部科学省食品成分表八訂,True
1,1178,こむぎ　［その他］　かやきせんべい,0.0,359.0,10.6,1.9,,75.1,150.0,19.0,27.0,110.0,0.8,0.6,0.15,0.0,0.0,0.3,0.0,0.17,0.02,1.2,0.09,0.0,16.0,0.39,,文部科学省食品成分表八訂,True
1,1074,こむぎ　［その他］　ぎょうざの皮　生,0.0,275.0,9.3,1.4,2.2,57.0,64.0,16.0,18.0,60.0,0.8,0.6,0.12,0.0,0.0,0.2,0.0,0.08,0.04,0.7,0.06,0.0,12.0,0.61,0.0,文部科学省食品成分表八訂,True
1,1075,こむぎ　［その他］　しゅうまいの皮　生,0.0,275.0,8.3,1.4,2.2,58.9,72.0,16.0,17.0,60.0,0.6,0.5,0.1,0.0,0.0,0.2,0.0,0.09,0.04,0.6,0.05,0.0,9.0,0.5,0.0,文部科学省食品成分表八訂,True
1,1179,こむぎ　［その他］　春巻きの皮　生,0.0,288.0,8.3,1.6,4.5,62.2,77.0,13.0,13.0,54.0,0.3,0.3,0.09,0.0,0.0,0.0,1.0,0.03,0.01,0.7,0.03,0.0,9.0,0.18,,文部科学省食品成分表八訂,True
1,1180,こむぎ　［その他］　春巻きの皮　揚げ,0.0,512.0,7.2,30.7,4.2,53.7,66.0,11.0,11.0,48.0,0.3,0.3,0.09,0.0,0.0,4.9,47.0,0.02,0.01,0.6,0.02,0.0,8.0,0.18,,文部科学省食品成分表八訂,True
1,1076,こむぎ　［その他］　ピザ生地,0.0,265.0,9.1,3.0,2.3,51.1,91.0,13.0,22.0,77.0,0.8,0.6,0.09,0.0,0.0,0.3,0.0,0.15,0.11,1.0,0.05,0.0,20.0,0.54,0.0,文部科学省食品成分表八訂,True
1,1069,こむぎ　［その他］　ちくわぶ,0.0,160.0,7.1,1.2,1.5,31.1,3.0,8.0,6.0,31.0,0.5,0.2,0.07,0.0,0.0,0.0,0.0,0.01,0.02,0.3,0.01,0.0,4.0,0.25,0.0,文部科学省食品成分表八訂,True
1,1077,こむぎ　［その他］　パン粉　生,0.0,277.0,11.0,5.1,3.0,47.6,110.0,25.0,29.0,97.0,1.1,0.7,0.15,0.0,0.0,0.3,0.0,0.11,0.02,1.2,0.05,0.0,40.0,0.41,0.0,文部科学省食品成分表八訂,True
1,1078,こむぎ　［その他］　パン粉　半生,0.0,315.0,12.5,5.8,3.5,54.3,130.0,28.0,34.0,110.0,1.2,0.8,0.17,0.0,0.0,0.4,0.0,0.13,0.03,1.4,0.06,0.0,46.0,0.47,0.0,文部科学省食品成分表八訂,True
1,1079,こむぎ　［その他］　パン粉　乾燥,0.0,349.0,14.9,4.1,6.5,67.4,160.0,25.0,36.0,120.0,1.1,0.9,0.16,0.0,0.0,0.4,1.0,0.16,0.05,2.0,0.1,0.0,24.0,0.46,0.0,文部科学省食品成分表八訂,True
1,1150,こむぎ　［その他］　冷めん　生,0.0,249.0,3.9,0.7,1.1,57.6,59.0,11.0,12.0,57.0,0.3,0.2,0.05,0.0,,0.0,0.0,0.04,0.0,0.4,0.02,0.0,4.0,0.11,0.0,文部科学省食品成分表八訂,True
1,1080,こめ　［水稲穀粒］　玄米,0.0,346.0,6.8,2.7,3.0,74.3,230.0,9.0,110.0,290.0,2.1,1.8,0.27,0.0,0.0,1.2,0.0,0.41,0.04,6.3,0.45,0.0,27.0,1.37,0.0,文部科学省食品成分表八訂,True
1,1081,こめ　［水稲穀粒］　半つき米,0.0,345.0,6.5,1.8,1.4,75.9,150.0,7.0,64.0,210.0,1.5,1.6,0.24,0.0,0.0,0.8,0.0,0.3,0.03,3.5,0.28,0.0,18.0,1.0,0.0,文部科学省食品成分表八訂,True
1,1082,こめ　［水稲穀粒］　七分つき米,0.0,348.0,6.3,1.5,0.9,76.6,120.0,6.0,45.0,180.0,1.3,1.5,0.23,0.0,0.0,0.4,0.0,0.24,0.03,1.7,0.2,0.0,15.0,0.84,0.0,文部科学省食品成分表八訂,True
1,1083,こめ　［水稲穀粒］　精白米　うるち米,0.0,342.0,6.1,0.9,0.5,77.6,89.0,5.0,23.0,95.0,0.8,1.4,0.22,0.0,0.0,0.1,0.0,0.08,0.02,1.2,0.12,0.0,12.0,0.66,0.0,文部科学省食品成分表八訂,True
1,1151,こめ　［水稲穀粒］　精白米　もち米,0.0,343.0,6.4,1.2,0.5,77.2,97.0,5.0,33.0,100.0,0.2,1.5,0.22,0.0,0.0,0.2,0.0,0.12,0.02,1.6,0.12,0.0,12.0,0.67,0.0,文部科学省食品成分表八訂,True
1,1152,こめ　［水稲穀粒］　精白米　インディカ米,0.0,347.0,7.4,0.9,0.5,77.7,68.0,5.0,18.0,90.0,0.5,1.6,0.2,0.0,0.0,0.0,0.0,0.06,0.02,1.1,0.08,0.0,16.0,0.61,0.0,文部科学省食品成分表八訂,True
1,1084,こめ　［水稲穀粒］　はいが精米,0.0,343.0,6.5,2.0,1.3,75.8,150.0,7.0,51.0,150.0,0.9,1.6,0.22,0.0,0.0,0.9,0.0,0.23,0.03,3.1,0.22,0.0,18.0,1.0,0.0,文部科学省食品成分表八訂,True
1,1153,こめ　［水稲穀粒］　発芽玄米,0.0,339.0,6.5,3.3,3.1,74.3,160.0,13.0,120.0,280.0,1.0,1.9,0.23,0.0,0.0,1.2,0.0,0.35,0.02,4.9,0.34,0.0,18.0,0.75,0.0,文部科学省食品成分表八訂,True
1,1181,こめ　［水稲穀粒］　赤米,0.0,344.0,8.5,3.3,6.5,71.9,290.0,12.0,130.0,350.0,1.2,2.4,0.27,0.0,0.0,1.5,,0.38,0.05,5.5,0.5,,30.0,1.17,,文部科学省食品成分表八訂,True
1,1182,こめ　［水稲穀粒］　黒米,0.0,341.0,7.8,3.2,5.6,72.0,270.0,15.0,110.0,310.0,0.9,1.9,0.22,3.0,0.0,1.3,,0.39,0.1,6.9,0.49,,49.0,0.83,,文部科学省食品成分表八訂,True
1,1085,こめ　［水稲めし］　玄米,0.0,152.0,2.8,1.0,1.4,35.6,95.0,7.0,49.0,130.0,0.6,0.8,0.12,0.0,0.0,0.5,0.0,0.16,0.02,2.9,0.21,0.0,10.0,0.65,0.0,文部科学省食品成分表八訂,True
1,1086,こめ　［水稲めし］　半つき米,0.0,154.0,2.7,0.6,0.8,36.4,43.0,4.0,22.0,53.0,0.2,0.7,0.11,0.0,0.0,0.2,0.0,0.08,0.01,1.6,0.07,0.0,6.0,0.35,0.0,文部科学省食品成分表八訂,True
1,1087,こめ　［水稲めし］　七分つき米,0.0,160.0,2.6,0.5,0.5,36.7,35.0,4.0,13.0,44.0,0.2,0.7,0.11,0.0,0.0,0.1,0.0,0.06,0.01,0.8,0.03,0.0,5.0,0.26,0.0,文部科学省食品成分表八訂,True
1,1168,こめ　［水稲めし］　精白米　インディカ米,0.0,184.0,3.8,0.4,0.4,41.5,31.0,2.0,8.0,41.0,0.2,0.8,0.1,0.0,0.0,0.0,0.0,0.02,0.0,0.3,0.02,0.0,6.0,0.24,0.0,文部科学省食品成分表八訂,True
1,1088,こめ　［水稲めし］　精白米　うるち米,0.0,156.0,2.5,0.3,1.5,37.1,29.0,3.0,7.0,34.0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.02,0.01,0.2,0.02,0.0,3.0,0.25,0.0,文部科学省食品成分表八訂,True
1,1154,こめ　［水稲めし］　精白米　もち米,0.0,188.0,3.5,0.5,0.4,43.9,28.0,2.0,5.0,19.0,0.1,0.8,0.11,0.0,0.0,0.0,0.0,0.03,0.01,0.2,0.02,0.0,4.0,0.3,0.0,文部科学省食品成分表八訂,True
1,1089,こめ　［水稲めし］　はいが精米,0.0,159.0,2.7,0.6,0.8,36.4,51.0,5.0,24.0,68.0,0.2,0.7,0.1,0.0,0.0,0.4,0.0,0.08,0.01,0.8,0.09,0.0,6.0,0.44,0.0,文部科学省食品成分表八訂,True
1,1155,こめ　［水稲めし］　発芽玄米,0.0,161.0,3.0,1.4,1.8,35.0,68.0,6.0,53.0,130.0,0.4,0.9,0.11,0.0,0.0,0.3,0.0,0.13,0.01,2.0,0.13,0.0,6.0,0.36,0.0,文部科学省食品成分表八訂,True
1,1183,こめ　［水稲めし］　赤米,0.0,150.0,3.8,1.3,3.4,32.7,120.0,5.0,55.0,150.0,0.5,1.0,0.12,0.0,,0.6,,0.15,0.02,2.8,0.19,,9.0,0.47,,文部科学省食品成分表八訂,True
1,1184,こめ　［水稲めし］　黒米,0.0,150.0,3.6,1.4,3.3,32.2,130.0,7.0,55.0,150.0,0.4,0.9,0.11,1.0,,0.3,,0.14,0.04,3.0,0.18,,19.0,0.4,,文部科学省食品成分表八訂,True
1,1185,こめ　［水稲軟めし］　精白米,0.0,113.0,1.8,0.3,1.1,26.4,20.0,3.0,5.0,24.0,0.1,0.4,0.08,0.0,0.0,0.0,0.0,0.02,0.01,0.1,0.01,0.0,2.0,0.18,0.0,文部科学省食品成分表八訂,True
1,1090,こめ　［水稲全かゆ］　玄米,0.0,64.0,1.2,0.4,0.6,15.2,41.0,3.0,21.0,55.0,0.2,0.3,0.05,0.0,0.0,0.0,0.0,0.07,0.01,1.2,0.09,0.0,4.0,0.28,0.0,文部科学省食品成分表八訂,True
1,1091,こめ　［水稲全かゆ］　半つき米,0.0,65.0,1.1,0.3,0.3,15.5,18.0,2.0,9.0,23.0,0.1,0.3,0.05,0.0,0.0,0.0,0.0,0.03,0.0,0.7,0.03,0.0,2.0,0.15,0.0,文部科学省食品成分表八訂,True
1,1092,こめ　［水稲全かゆ］　七分つき米,0.0,68.0,1.1,0.2,0.2,15.6,15.0,2.0,6.0,19.0,0.1,0.3,0.04,0.0,0.0,0.0,0.0,0.03,0.0,0.3,0.01,0.0,2.0,0.11,0.0,文部科学省食品成分表八訂,True
1,1093,こめ　［水稲全かゆ］　精白米,0.0,65.0,1.1,0.1,0.1,15.7,12.0,1.0,3.0,14.0,0.0,0.3,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.1,0.01,0.0,1.0,0.11,0.0,文部科学省食品成分表八訂,True
1,1094,こめ　［水稲五分かゆ］　玄米,0.0,32.0,0.6,0.2,0.3,7.6,20.0,1.0,10.0,28.0,0.1,0.2,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.6,0.05,0.0,2.0,0.14,0.0,文部科学省食品成分表八訂,True
1,1095,こめ　［水稲五分かゆ］　半つき米,0.0,32.0,0.6,0.1,0.1,7.7,9.0,1.0,5.0,11.0,0.0,0.2,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.3,0.01,0.0,1.0,0.07,0.0,文部科学省食品成分表八訂,True
1,1096,こめ　［水稲五分かゆ］　七分つき米,0.0,32.0,0.6,0.1,0.1,7.7,8.0,1.0,3.0,9.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.2,0.01,0.0,1.0,0.05,0.0,文部科学省食品成分表八訂,True
1,1097,こめ　［水稲五分かゆ］　精白米,0.0,33.0,0.5,0.1,0.1,7.9,6.0,1.0,1.0,7.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,文部科学省食品成分表八訂,True
1,1098,こめ　［水稲おもゆ］　玄米,0.0,19.0,0.4,0.1,0.2,4.4,12.0,1.0,6.0,16.0,0.1,0.1,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.4,0.03,0.0,1.0,0.08,0.0,文部科学省食品成分表八訂,True
1,1099,こめ　［水稲おもゆ］　半つき米,0.0,19.0,0.3,0.1,0.1,4.6,5.0,1.0,3.0,7.0,0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.2,0.01,0.0,1.0,0.04,0.0,文部科学省食品成分表八訂,True
1,1100,こめ　［水稲おもゆ］　七分つき米,0.0,20.0,0.3,0.1,0.0,4.6,4.0,1.0,2.0,5.0,0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.1,0.0,0.0,1.0,0.03,0.0,文部科学省食品成分表八訂,True
1,1101,こめ　［水稲おもゆ］　精白米,0.0,19.0,0.3,0.0,0.0,4.7,4.0,0.0,1.0,4.0,0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,文部科学省食品成分表八訂,True
1,1102,こめ　［陸稲穀粒］　玄米,0.0,357.0,10.1,2.7,3.0,71.1,230.0,9.0,110.0,290.0,2.1,1.8,0.27,0.0,0.0,1.2,0.0,0.41,0.04,6.3,0.45,0.0,27.0,1.37,0.0,文部科学省食品成分表八訂,True
1,1103,こめ　［陸稲穀粒］　半つき米,0.0,356.0,9.6,1.8,1.4,72.9,150.0,7.0,64.0,210.0,1.5,1.6,0.24,0.0,0.0,0.8,0.0,0.3,0.03,4.9,0.28,0.0,18.0,1.0,0.0,文部科学省食品成分表八訂,True
1,1104,こめ　［陸稲穀粒］　七分つき米,0.0,359.0,9.5,1.5,0.9,73.4,120.0,6.0,45.0,180.0,1.3,1.5,0.23,0.0,0.0,0.4,0.0,0.24,0.03,3.4,0.2,0.0,15.0,0.84,0.0,文部科学省食品成分表八訂,True
1,1105,こめ　［陸稲穀粒］　精白米,0.0,331.0,9.3,0.9,0.5,74.5,89.0,5.0,23.0,95.0,0.8,1.4,0.22,0.0,0.0,0.1,0.0,0.08,0.02,1.2,0.12,0.0,12.0,0.66,0.0,文部科学省食品成分表八訂,True
1,1106,こめ　［陸稲めし］　玄米,0.0,156.0,4.1,1.0,1.4,34.3,95.0,7.0,49.0,130.0,0.6,0.8,0.12,0.0,0.0,0.5,0.0,0.16,0.02,2.9,0.21,0.0,10.0,0.65,0.0,文部科学省食品成分表八訂,True
1,1107,こめ　［陸稲めし］　半つき米,0.0,157.0,3.8,0.6,0.8,35.3,43.0,4.0,22.0,53.0,0.2,0.7,0.11,0.0,0.0,0.2,0.0,0.08,0.01,1.6,0.07,0.0,6.0,0.35,0.0,文部科学省食品成分表八訂,True
1,1108,こめ　［陸稲めし］　七分つき米,0.0,155.0,3.6,0.5,0.5,35.7,35.0,4.0,13.0,44.0,0.2,0.7,0.11,0.0,0.0,0.1,0.0,0.06,0.01,0.8,0.03,0.0,5.0,0.26,0.0,文部科学省食品成分表八訂,True
1,1109,こめ　［陸稲めし］　精白米,0.0,157.0,3.5,0.3,0.3,36.1,29.0,3.0,7.0,34.0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.02,0.01,0.2,0.02,0.0,3.0,0.25,0.0,文部科学省食品成分表八訂,True
1,1110,こめ　［うるち米製品］　アルファ化米　一般用,0.0,358.0,6.0,1.0,1.2,84.8,37.0,7.0,14.0,71.0,0.1,1.6,0.22,0.0,0.0,0.1,0.0,0.04,0.0,0.5,0.04,0.0,7.0,0.19,0.0,文部科学省食品成分表八訂,True
1,1156,こめ　［うるち米製品］　アルファ化米　学校給食用強化品,0.0,358.0,6.0,1.0,1.2,84.8,37.0,7.0,14.0,71.0,0.1,1.6,0.22,0.0,0.0,0.1,0.0,0.41,0.0,0.5,0.04,0.0,7.0,0.19,0.0,文部科学省食品成分表八訂,True
1,1214,こめ　［うるち米製品］　水稲全かゆ　レトルト　玄米,0.0,45.0,0.9,0.4,0.9,10.6,30.0,3.0,15.0,37.0,0.1,0.3,0.03,0.0,,0.2,0.0,0.03,0.0,0.7,0.05,0.0,2.0,0.12,0.0,文部科学省食品成分表八訂,True
1,1215,こめ　［うるち米製品］　水稲全かゆ　レトルト　精白米,0.0,37.0,0.6,0.1,0.5,8.6,6.0,2.0,2.0,7.0,0.1,0.1,0.01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,文部科学省食品成分表八訂,True
1,1111,こめ　［うるち米製品］　おにぎり,0.0,170.0,2.7,0.3,0.4,39.4,31.0,3.0,7.0,37.0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.02,0.01,0.2,0.02,0.0,3.0,0.27,0.0,文部科学省食品成分表八訂,True
1,1112,こめ　［うるち米製品］　焼きおにぎり,0.0,166.0,3.1,0.3,0.4,39.5,56.0,5.0,11.0,46.0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.03,0.02,0.3,0.03,0.0,5.0,0.29,0.0,文部科学省食品成分表八訂,True
1,1113,こめ　［うるち米製品］　きりたんぽ,0.0,200.0,3.2,0.4,0.4,46.2,36.0,4.0,9.0,43.0,0.1,0.7,0.12,0.0,0.0,0.0,0.0,0.03,0.01,0.3,0.02,0.0,4.0,0.31,0.0,文部科学省食品成分表八訂,True
1,1114,こめ　［うるち米製品］　上新粉,0.0,343.0,6.2,0.9,0.6,78.5,89.0,5.0,23.0,96.0,0.8,1.0,0.19,0.0,0.0,0.2,0.0,0.09,0.02,1.3,0.12,0.0,12.0,0.67,0.0,文部科学省食品成分表八訂,True
1,1157,こめ　［うるち米製品］　玄米粉,0.0,370.0,7.1,2.9,3.5,84.1,230.0,12.0,110.0,290.0,1.4,2.4,0.3,0.0,,1.2,0.0,0.0,0.03,4.6,0.08,0.0,9.0,0.12,0.0,文部科学省食品成分表八訂,True
1,1158,こめ　［うるち米製品］　米粉,0.0,356.0,6.0,0.7,0.6,81.9,45.0,6.0,11.0,62.0,0.1,1.5,0.23,0.0,,0.0,0.0,0.03,0.01,0.3,0.04,0.0,9.0,0.2,0.0,文部科学省食品成分表八訂,True
1,1211,こめ　［うるち米製品］　米粉パン　食パン,0.0,247.0,10.7,5.1,0.7,41.6,57.0,22.0,14.0,61.0,0.8,1.3,0.18,,,0.5,,0.05,0.06,0.8,0.04,0.0,32.0,0.22,0.0,文部科学省食品成分表八訂,True
1,1212,こめ　［うるち米製品］　米粉パン　ロールパン,0.0,256.0,8.8,6.7,0.6,42.0,66.0,26.0,12.0,65.0,0.6,1.2,0.16,,0.5,0.8,,0.05,0.08,0.7,0.04,0.1,35.0,0.27,0.0,文部科学省食品成分表八訂,True
1,1159,こめ　［うるち米製品］　米粉パン　小麦グルテン不使用のもの,0.0,247.0,3.4,3.1,0.9,51.3,92.0,4.0,11.0,46.0,0.2,0.9,0.12,,,0.5,,0.05,0.03,0.7,0.04,,30.0,0.23,,文部科学省食品成分表八訂,True
1,1160,こめ　［うるち米製品］　米粉めん,0.0,252.0,3.6,0.7,0.9,58.4,43.0,5.0,11.0,56.0,0.1,1.1,0.15,0.0,,0.0,0.0,0.03,0.0,0.5,0.05,0.0,4.0,0.31,0.0,文部科学省食品成分表八訂,True
1,1115,こめ　［うるち米製品］　ビーフン,0.0,360.0,7.0,1.6,0.9,79.9,33.0,14.0,13.0,59.0,0.7,0.6,0.06,0.0,0.0,0.0,0.0,0.06,0.02,0.6,0.0,0.0,4.0,0.09,0.0,文部科学省食品成分表八訂,True
1,1169,こめ　［うるち米製品］　ライスペーパー,0.0,339.0,0.5,0.3,0.8,84.3,22.0,21.0,21.0,12.0,1.2,0.1,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.1,0.01,0.3,3.0,0.02,0.0,文部科学省食品成分表八訂,True
1,1116,こめ　［うるち米製品］　米こうじ,0.0,260.0,5.8,1.7,1.4,59.2,61.0,5.0,16.0,83.0,0.3,0.9,0.16,0.0,0.0,0.2,0.0,0.11,0.13,1.5,0.11,0.0,71.0,0.42,0.0,文部科学省食品成分表八訂,True
1,1117,こめ　［もち米製品］　もち,0.0,223.0,4.0,0.6,0.5,50.8,32.0,3.0,6.0,22.0,0.1,0.9,0.13,0.0,0.0,0.0,0.0,0.03,0.01,0.2,0.03,0.0,4.0,0.34,0.0,文部科学省食品成分表八訂,True
1,1118,こめ　［もち米製品］　赤飯,0.0,186.0,4.3,0.6,1.6,41.9,71.0,6.0,11.0,34.0,0.4,0.9,0.13,0.0,0.0,0.0,1.0,0.05,0.01,0.2,0.03,0.0,9.0,0.3,0.0,文部科学省食品成分表八訂,True
1,1119,こめ　［もち米製品］　あくまき,0.0,131.0,2.3,1.8,0.2,25.7,300.0,6.0,6.0,10.0,0.1,0.7,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,0.0,文部科学省食品成分表八訂,True
1,1120,こめ　［もち米製品］　白玉粉,0.0,347.0,6.3,1.0,0.5,80.0,3.0,5.0,6.0,45.0,1.1,1.2,0.17,0.0,0.0,0.0,0.0,0.03,0.01,0.4,0.01,0.0,14.0,0.0,0.0,文部科学省食品成分表八訂,True
1,1121,こめ　［もち米製品］　道明寺粉,0.0,349.0,7.1,0.7,0.7,80.4,45.0,6.0,9.0,41.0,0.4,1.5,0.22,0.0,0.0,0.0,0.0,0.04,0.01,0.4,0.04,0.0,6.0,0.22,0.0,文部科学省食品成分表八訂,True
1,1161,こめ　［その他］　米ぬか,0.0,374.0,13.4,19.6,20.5,48.8,1500.0,35.0,850.0,2000.0,7.6,5.9,0.48,0.0,,10.0,0.0,3.12,0.21,35.0,3.27,0.0,180.0,4.43,0.0,文部科学省食品成分表八訂,True
1,1122,そば　そば粉　全層粉,0.0,339.0,12.0,3.1,4.3,69.6,410.0,17.0,190.0,400.0,2.8,2.4,0.54,0.0,0.0,0.2,0.0,0.46,0.11,4.5,0.3,0.0,51.0,1.56,0.0,文部科学省食品成分表八訂,True
1,1123,そば　そば粉　内層粉,0.0,342.0,6.0,1.6,1.8,77.6,190.0,10.0,83.0,130.0,1.7,0.9,0.37,0.0,0.0,0.1,0.0,0.16,0.07,2.2,0.2,0.0,30.0,0.72,0.0,文部科学省食品成分表八訂,True
1,1124,そば　そば粉　中層粉,0.0,334.0,10.2,2.7,4.4,71.6,470.0,19.0,220.0,390.0,3.0,2.2,0.58,0.0,0.0,0.2,0.0,0.35,0.1,4.1,0.44,0.0,44.0,1.54,0.0,文部科学省食品成分表八訂,True
1,1125,そば　そば粉　表層粉,0.0,337.0,15.0,3.6,7.1,65.1,750.0,32.0,340.0,700.0,4.2,4.6,0.91,0.0,0.0,0.4,0.0,0.5,0.14,7.1,0.76,0.0,84.0,2.6,0.0,文部科学省食品成分表八訂,True
1,1126,そば　そば米,0.0,347.0,9.6,2.5,3.7,73.7,390.0,12.0,150.0,260.0,1.6,1.4,0.38,0.0,0.0,0.1,0.0,0.42,0.1,4.3,0.35,0.0,23.0,1.53,0.0,文部科学省食品成分表八訂,True
1,1127,そば　そば　生,0.0,271.0,9.8,1.9,6.0,54.5,160.0,18.0,65.0,170.0,1.4,1.0,0.21,0.0,0.0,0.2,,0.19,0.09,3.4,0.15,0.0,19.0,1.09,0.0,文部科学省食品成分表八訂,True
